flight_id,aircraft_type,zero_fuel_weight_kg,planned_duration_min,planned_altitude_ft,max_altitude_ft,avg_speed_kts,median_speed_kts,std_dev_altitude_ft,duration_climb_min,duration_cruise_min,avg_fuel_flow_climb_kgs,avg_fuel_flow_cruise_kgs,avg_headwind_kts,departure_temperature_c,had_bad_weather,engine_health_modifier,flight_path_deviation_pct,weight_x_wind,alt_x_temp,total_fuel_consumed_kg
FLIGHT_1793,B737,53136,105,31744,31684,463,463,117.47,30.57,44.86,4.8,3.15,25.02,28,1,0.984,0.22,1329727.41,888832,22430.46
FLIGHT_1794,A330,154634,515,30490,30057,448,449,132.17,28.53,457.73,8.56,5.4,14.14,27,1,1.048,0.12,2186017.41,823230,184783.92
FLIGHT_1795,A330,167715,344,37543,37517,469,467,65.98,38.26,270.51,8.6,5.52,11.08,34,1,1.016,2.31,1858811.97,1276462,122237.1
FLIGHT_1796,B737,63457,168,37053,36953,448,447,81.21,36.51,96.04,5.39,3.38,3.2,34,0,1.018,0.26,202868.45,1259802,34341.44
FLIGHT_1797,A330,134247,376,31465,31846,412,414,49.85,33.71,311.68,6.99,4.8,-8.88,31,0,1.038,1.6,-1191652.16,975415,107175.37
FLIGHT_1798,A320,55532,74,34591,34310,440,440,109.87,32.44,10.05,4.85,3.13,5.32,25,1,0.999,0.1,295708.7,864775,13348.6
FLIGHT_1799,A330,163564,708,30174,29707,463,464,42.3,28.4,653.07,8.1,5.55,21.96,22,0,0.982,2.88,3591767.78,663828,258391.63
FLIGHT_1800,B777,166445,383,39983,39677,436,435,136.29,40.68,306.2,7.94,5.47,-1.89,31,0,1.015,2.01,-314441.08,1239473,126313.84
FLIGHT_1801,A320,54253,83,37176,37294,455,456,38.25,34.53,12.8,4.67,3.16,5.33,30,0,1.004,1.35,289059.49,1115280,14559.94
FLIGHT_1802,A330,151343,333,37025,37022,435,436,132.79,36.93,259.95,8.12,5.23,-11.27,30,1,1.024,1.2,-1705909.48,1110750,100157.79
FLIGHT_1803,A330,176651,618,38103,37910,418,420,146.39,39.3,539.75,8.44,5.63,17.36,34,1,1.031,2.44,3067155.99,1295502,233605.51
FLIGHT_1804,B737,45091,98,30629,30872,477,478,90.85,29.47,40.17,4.76,2.98,-14.73,26,0,1.047,2.66,-664028.14,796354,15802.11
FLIGHT_1805,B737,57545,160,36194,36449,457,458,108.45,39.05,82.73,4.81,3.31,-4.16,29,0,1.002,0.74,-239632.79,1049626,29099.92
FLIGHT_1806,A330,166410,668,33563,33826,409,410,30.32,35.67,597.47,8.76,5.52,20.79,23,1,1.039,1.89,3460495.69,771949,254743.42
FLIGHT_1807,A330,155377,710,31574,31211,442,443,132.16,29.11,653.28,8.44,5.53,-9.37,23,1,1.019,0.84,-1456178.26,726202,229908.24
FLIGHT_1808,A330,167266,518,33776,33836,436,437,55.26,36.53,445.98,9.24,5.83,-12.37,30,0,1.068,2.65,-2069081.29,1013280,186009.86
FLIGHT_1809,A320,63810,99,38039,38075,427,426,99.96,35.45,28.75,5.18,3.45,-3.82,28,0,0.98,0.44,-243715.32,1065092,17739.51
FLIGHT_1810,B737,62742,90,40781,40375,451,449,127.88,39.42,14.72,5.2,3.44,29.61,24,1,1.013,1.98,1857948.45,978744,22341.45
FLIGHT_1811,A320,47780,167,38315,38452,469,470,45.05,39.79,89.14,4.68,3.01,24.47,23,0,1.047,0.96,1169350.27,881245,37350.87
FLIGHT_1812,A320,58039,213,37722,37893,422,420,113.78,39.85,134.51,4.82,3.45,28.35,34,1,1.033,0.62,1645464.42,1282548,52140.29
FLIGHT_1813,A330,148241,639,34097,33808,454,455,24.72,33.02,571.5,7.33,4.97,15.67,25,0,1.063,0.46,2323071.19,852425,216372.04
FLIGHT_1814,B777,151875,428,33685,33198,434,432,66.42,33.32,363.14,7.9,5.14,-0.59,31,1,1.03,0.68,-90362.21,1044235,135075.36
FLIGHT_1815,B737,58448,225,30308,30707,442,440,34.0,28.4,169.88,4.97,3.34,25.7,33,0,1.068,2.46,1502037.82,1000164,57092.65
FLIGHT_1816,B777,123915,536,38753,38377,456,455,118.41,39.37,454.26,7.55,4.77,26.54,22,1,0.982,1.22,3289062.63,852566,171463.2
FLIGHT_1817,A330,169304,456,30593,30612,404,406,66.0,28.89,401.02,8.92,5.75,29.55,31,1,1.04,0.17,5002390.0,948383,184160.65
FLIGHT_1818,B737,62402,81,33892,33676,440,439,26.05,36.51,9.07,5.57,3.63,-17.71,34,1,1.041,1.93,-1105167.87,1152328,14756.22
FLIGHT_1819,B737,56952,122,35529,35235,411,411,98.5,38.45,47.55,4.84,3.05,-0.0,26,0,0.995,1.94,-211.74,923754,21980.88
FLIGHT_1820,A330,124928,637,33012,32973,434,434,59.13,31.47,575.89,6.96,4.62,-10.57,29,1,1.011,1.7,-1320689.79,957348,169872.83
FLIGHT_1821,A320,53666,107,30952,30542,478,477,34.01,33.28,42.88,5.17,3.26,-0.14,29,1,1.056,2.81,-7457.07,897608,22254.13
FLIGHT_1822,B737,63376,73,30187,30582,474,473,138.63,33.02,5.3,5.36,3.57,-4.68,22,0,1.019,2.69,-296667.43,664114,14062.99
FLIGHT_1823,A320,49222,162,31075,31152,460,461,133.75,30.53,103.11,4.88,3.15,4.84,30,0,1.066,0.06,238361.44,932250,32767.38
FLIGHT_1824,A320,48065,81,34345,34837,442,441,142.26,31.49,18.32,4.78,3.19,0.53,28,0,1.015,1.79,25557.99,961660,14267.05
FLIGHT_1825,A320,58085,168,38729,38768,479,478,140.81,40.58,86.7,4.98,3.35,-7.26,32,0,1.03,0.22,-421569.35,1239328,30815.54
FLIGHT_1826,A320,54618,146,40357,39906,476,476,50.97,40.59,67.57,4.65,3.26,5.96,25,0,1.019,1.14,325473.29,1008925,28290.84
FLIGHT_1827,B777,121329,673,30035,29858,462,460,149.08,30.3,612.95,6.52,4.55,12.91,27,0,1.005,1.29,1566223.54,810945,197692.39
FLIGHT_1828,A330,157154,517,36026,36406,421,422,65.41,33.39,453.98,7.61,5.36,13.29,34,0,1.053,2.63,2088369.0,1224884,187696.46
FLIGHT_1829,A330,140021,476,34724,35210,475,474,80.89,36.02,406.29,6.84,4.85,15.78,23,0,0.995,1.75,2209587.54,798652,148452.86
FLIGHT_1830,A320,50489,231,34734,35224,472,474,41.02,36.01,156.21,4.55,3.14,-15.31,27,0,1.034,0.85,-773070.09,937818,37624.23
FLIGHT_1831,B777,153730,621,36778,36737,430,428,82.92,36.29,548.63,8.18,5.19,4.73,28,0,1.032,0.32,726968.51,1029784,203080.26
FLIGHT_1832,B737,57675,213,36142,36161,403,404,65.31,34.92,141.42,4.57,3.13,25.63,25,0,1.019,2.13,1477956.65,903550,47935.81
FLIGHT_1833,A330,153859,613,36114,35858,430,430,29.4,33.61,545.5,7.47,5.24,0.27,29,1,0.988,2.03,42190.33,1047306,191721.2
FLIGHT_1834,A330,168353,406,40622,40544,452,452,32.18,42.47,325.21,8.13,5.65,9.52,23,1,1.054,2.11,1602478.93,934306,150125.22
FLIGHT_1835,A330,175298,393,38014,38423,430,429,37.08,35.25,322.75,8.75,5.61,-12.41,24,0,1.04,2.76,-2175383.59,912336,131745.07
FLIGHT_1836,B777,125782,343,31691,31480,446,448,89.91,34.48,271.46,6.99,4.64,-10.5,25,1,0.994,0.01,-1320309.69,792275,86623.74
FLIGHT_1837,A320,62697,78,31424,31887,406,406,59.05,32.62,12.92,4.92,3.43,0.53,24,0,1.016,1.3,33131.92,754176,14341.57
FLIGHT_1838,A330,159733,612,33331,33308,449,449,66.83,35.27,540.63,7.23,5.15,-7.05,33,0,0.99,1.23,-1126001.54,1099923,179653.86
FLIGHT_1839,B737,61181,167,31174,30934,455,454,145.64,30.04,109.87,5.42,3.63,0.08,34,1,1.011,0.4,5124.78,1059916,36078.26
FLIGHT_1840,B737,54645,227,31152,31489,479,478,140.95,28.37,172.01,4.64,3.21,-19.59,30,1,0.995,0.47,-1070669.46,934560,36057.99
FLIGHT_1841,B777,171834,436,38374,38367,432,434,85.88,35.62,367.56,8.75,5.62,6.09,23,1,0.993,2.46,1047142.14,882602,151717.52
FLIGHT_1842,B777,154326,449,38171,38652,461,460,121.08,39.32,367.92,7.99,5.34,-17.85,25,0,1.065,1.47,-2754041.87,954275,139383.38
FLIGHT_1843,B777,160585,522,37806,38047,415,416,21.17,39.35,446.69,7.77,5.46,3.82,22,1,0.981,0.95,612850.67,831732,169100.65
FLIGHT_1844,B777,150767,537,34473,34359,479,478,134.16,35.21,468.39,7.97,5.06,15.08,32,1,1.06,0.1,2274149.75,1103136,184664.96
FLIGHT_1845,A320,53135,202,32726,33192,438,439,61.11,34.62,131.59,5.37,3.47,3.55,31,0,1.033,1.29,188443.71,1014506,43384.38
FLIGHT_1846,A330,137628,307,32260,32324,422,421,128.43,32.88,242.54,8.12,5.14,-3.61,22,0,0.984,0.98,-496758.24,709720,90541.67
FLIGHT_1847,B777,149827,387,38574,38964,428,428,75.06,35.61,315.96,8.16,5.2,3.63,22,0,1.007,0.6,544069.86,848628,122138.49
FLIGHT_1848,B777,158032,515,34053,33883,450,451,45.11,31.52,454.37,7.58,5.35,20.37,23,1,0.994,2.47,3218865.42,783219,181745.11
FLIGHT_1849,B737,46893,176,37847,37740,407,407,132.87,37.99,98.77,4.92,3.09,16.54,26,0,1.068,2.94,775516.75,984022,39384.37
FLIGHT_1850,B777,176695,407,39206,39126,436,436,38.62,40.87,325.75,8.22,5.73,4.93,27,1,1.026,2.83,871710.76,1058562,146139.66
FLIGHT_1851,B737,61213,144,37467,37600,435,435,41.4,38.78,65.38,4.68,3.33,3.9,33,0,1.042,2.52,239019.66,1236411,28494.92
FLIGHT_1852,A330,140693,551,36081,36034,442,442,40.6,38.39,476.75,7.91,5.23,-16.34,26,1,1.018,2.03,-2298612.44,938106,164115.91
FLIGHT_1853,B777,145993,653,40089,39821,423,423,114.9,40.21,570.28,7.19,5.11,-16.08,31,0,1.036,1.84,-2347044.48,1242759,190415.6
FLIGHT_1854,A320,51889,96,35533,35232,428,429,50.4,32.88,30.05,4.79,3.24,25.01,34,1,1.019,0.95,1297739.87,1208122,21585.18
FLIGHT_1855,B777,157075,383,39303,39353,414,416,73.86,42.0,297.4,8.3,5.45,-0.58,23,1,1.018,1.97,-90708.6,903969,126878.85
FLIGHT_1856,A330,124718,356,38966,38716,419,418,51.05,37.02,283.15,6.96,4.86,-8.69,28,0,1.034,2.08,-1083940.36,1091048,101495.15
FLIGHT_1857,B737,58237,183,38799,38684,469,469,83.92,36.55,106.44,5.35,3.63,-15.91,24,0,1.048,1.22,-926661.22,931176,34982.18
FLIGHT_1858,B777,126412,667,38248,37942,451,450,105.83,38.0,589.14,6.63,4.62,2.39,22,0,1.04,2.12,301748.34,841456,194934.38
FLIGHT_1859,B777,154200,644,40676,41174,479,479,91.1,42.37,559.01,7.88,5.41,17.4,26,0,1.011,1.14,2682483.36,1057576,227229.09
FLIGHT_1860,B777,177960,492,37631,37741,470,469,113.22,38.52,419.17,9.16,5.88,2.4,33,1,1.037,0.06,426749.4,1241823,180391.71
FLIGHT_1861,A330,152191,419,33673,33447,416,415,51.47,33.99,354.33,7.78,5.24,10.83,27,0,1.047,1.56,1647529.3,909171,144551.6
FLIGHT_1862,A320,64824,235,32975,33093,406,405,103.75,30.7,173.0,5.63,3.65,18.57,26,0,0.991,2.74,1203748.98,857350,57242.3
FLIGHT_1863,A320,63269,109,34950,34593,441,442,126.68,37.2,36.46,5.56,3.53,14.58,27,0,1.025,2.92,922534.15,943650,25689.13
FLIGHT_1864,B737,58513,188,32481,32311,424,424,102.41,32.48,125.01,5.14,3.5,-7.51,25,0,1.033,0.77,-439562.05,812025,37011.83
FLIGHT_1865,B777,145303,525,33737,34218,410,408,29.49,34.33,459.42,7.7,5.27,8.02,22,0,0.988,1.18,1165889.88,742214,170267.76
FLIGHT_1866,A320,52368,131,32575,32836,419,420,38.48,34.57,63.25,4.69,3.1,6.98,24,0,1.014,0.14,365356.16,781800,24834.11
FLIGHT_1867,A320,45924,188,31671,31912,477,478,136.03,30.46,126.72,4.93,3.26,-11.56,25,1,1.058,1.5,-530664.31,791775,34908.78
FLIGHT_1868,B737,49296,208,31834,32000,421,420,70.33,34.67,140.14,4.62,3.18,11.99,31,1,1.038,1.37,591287.93,986854,43798.01
FLIGHT_1869,B737,46245,186,39325,39500,430,429,144.52,40.82,106.98,4.9,3.14,-3.16,22,1,0.991,2.33,-145916.32,865150,34011.9
FLIGHT_1870,B777,148582,386,35731,35756,433,432,108.18,32.79,318.86,7.66,5.12,5.36,33,0,1.017,1.83,795912.52,1179123,123403.82
FLIGHT_1871,B737,56009,113,33603,33850,429,427,148.91,36.36,42.14,5.07,3.26,15.29,27,0,0.99,0.15,856610.97,907281,23753.06
FLIGHT_1872,A330,136838,355,30115,29974,434,432,149.96,30.5,296.79,7.18,4.85,26.56,33,0,1.015,0.79,3634830.85,993795,118437.57
FLIGHT_1873,B777,178768,473,32202,32039,448,448,142.25,33.64,409.04,8.33,5.82,9.18,28,1,1.042,1.79,1640973.64,901656,179235.37
FLIGHT_1874,A330,150036,313,34310,33961,475,475,144.21,34.05,243.19,7.64,5.23,7.08,24,0,1.03,1.22,1062321.71,823440,102695.34
FLIGHT_1875,B737,57479,71,40103,39905,423,423,77.38,42.9,0.0,5.14,3.24,-16.51,27,0,1.007,1.33,-949096.88,1082781,13226.27
FLIGHT_1876,A320,49858,189,31930,32004,434,434,116.95,31.35,128.33,4.83,3.28,14.49,32,0,1.026,0.95,722681.15,1021760,41265.99
FLIGHT_1877,A320,63158,92,34833,34900,470,468,50.95,36.21,17.01,5.29,3.59,-19.12,33,1,1.034,2.56,-1207388.55,1149489,15437.91
FLIGHT_1878,A320,60871,136,34939,35015,403,403,31.26,32.28,74.62,4.72,3.32,2.93,33,1,0.984,0.65,178639.62,1152987,25860.08
FLIGHT_1879,A330,162658,706,30075,30064,434,434,116.46,29.49,647.02,8.17,5.49,2.53,28,0,1.0,2.98,412050.95,842100,239690.19
FLIGHT_1880,B737,47752,90,33191,32995,405,405,102.46,32.85,26.68,4.57,3.25,23.16,23,1,1.001,0.76,1105941.13,763393,19333.91
FLIGHT_1881,A320,50404,198,33148,33500,409,410,105.53,33.71,133.83,4.28,3.04,-2.81,34,1,1.017,0.99,-141586.64,1127032,34722.23
FLIGHT_1882,A330,146960,672,36589,36222,473,473,108.36,36.49,597.21,7.18,5.11,9.58,30,0,0.988,1.61,1407789.42,1097670,212426.18
FLIGHT_1883,A330,158196,303,32568,32242,405,406,48.11,32.27,239.96,7.79,5.31,27.4,27,1,0.987,0.55,4335138.49,879336,105967.93
FLIGHT_1884,A320,58832,146,32681,32344,472,471,26.85,31.36,81.59,5.55,3.48,-13.53,27,1,1.014,1.15,-795745.94,882387,27487.98
FLIGHT_1885,B737,62146,192,31340,31319,415,414,92.2,34.11,125.82,5.3,3.52,27.19,32,1,1.005,2.38,1689907.82,1002880,48490.61
FLIGHT_1886,B737,58708,158,35854,35551,468,467,30.44,38.5,81.41,5.31,3.44,16.32,28,0,1.001,1.32,958004.85,1003912,35765.07
FLIGHT_1887,A330,133098,404,35057,35330,445,443,132.87,34.26,337.6,6.94,4.73,-7.78,31,0,1.028,2.42,-1034901.72,1086767,113598.15
FLIGHT_1888,A330,151294,567,40327,40508,430,431,144.03,41.47,486.97,7.92,5.06,26.48,23,0,1.023,0.22,4006688.47,927521,198052.99
FLIGHT_1889,A320,63158,176,31718,31730,400,400,89.03,33.83,111.96,5.26,3.52,-11.39,30,1,1.046,0.31,-719533.87,951540,34514.98
FLIGHT_1890,B777,149505,426,38478,38170,475,477,55.51,36.94,356.53,7.42,5.12,20.14,32,1,1.066,1.63,3011245.41,1231296,153609.48
FLIGHT_1891,B737,63423,235,40158,39832,444,443,137.74,39.99,156.47,5.05,3.59,7.98,28,0,1.035,1.82,506180.88,1124424,53338.08
FLIGHT_1892,B737,63620,97,40558,40353,434,435,63.17,39.04,20.06,5.42,3.59,28.77,32,0,1.007,2.64,1830652.55,1297856,24034.89
FLIGHT_1893,A320,45912,206,40218,40200,406,406,110.29,39.28,128.01,4.6,3.11,3.4,32,0,1.016,2.65,155937.01,1286976,39463.08
FLIGHT_1894,A320,52492,73,36123,36327,467,468,111.77,33.21,4.43,5.02,3.2,15.98,23,1,1.017,2.91,838813.32,830829,15453.84
FLIGHT_1895,B737,50213,61,35909,36104,422,423,82.52,34.95,0.0,4.91,3.33,11.34,24,0,1.026,0.88,569621.5,861816,13406.07
FLIGHT_1896,A320,47100,161,37530,37303,409,409,119.76,38.93,84.59,4.84,3.09,-10.1,31,0,1.049,0.32,-475771.78,1163430,27438.36
FLIGHT_1897,A330,124289,558,38145,38200,452,453,70.29,35.83,487.09,7.14,4.54,-4.1,26,1,1.016,0.74,-509468.5,991770,150623.28
FLIGHT_1898,A320,52921,180,38942,38886,470,468,138.56,40.59,97.05,4.79,3.27,29.33,32,0,0.986,0.44,1552071.0,1246144,40517.37
FLIGHT_1899,A330,178989,389,31942,31902,463,463,85.68,34.65,320.45,8.99,5.67,7.66,27,0,1.025,0.28,1371278.78,862434,138691.02
FLIGHT_1900,A320,60243,93,34865,34365,424,425,135.22,33.89,26.98,5.02,3.31,-11.86,28,1,0.992,0.51,-714710.2,976220,16084.68
FLIGHT_1901,B737,57609,176,30889,30690,411,410,62.87,32.03,112.14,5.06,3.5,-19.92,31,0,1.053,0.68,-1147322.97,957559,31195.12
FLIGHT_1902,A330,161783,698,35361,35269,429,429,63.07,34.95,631.36,8.78,5.49,-16.59,26,1,1.054,0.39,-2684187.98,919386,224753.13
FLIGHT_1903,A320,49639,177,32734,32857,427,427,21.35,30.32,115.28,4.78,3.25,-5.87,33,1,1.047,0.44,-291373.14,1080222,33151.75
FLIGHT_1904,B777,174374,334,38356,38387,453,454,52.53,40.58,252.94,8.51,5.67,0.56,23,0,0.988,1.03,98438.91,882188,110268.14
FLIGHT_1905,A320,49872,186,39782,39484,438,440,78.56,40.24,104.45,4.74,3.22,18.18,23,1,1.064,0.44,906610.42,914986,41871.43
FLIGHT_1906,A330,138629,603,35500,35482,424,423,145.37,36.91,531.12,7.86,4.92,24.94,26,0,0.994,1.23,3457991.73,923000,200663.0
FLIGHT_1907,A320,51450,175,33511,33617,409,411,142.37,30.7,111.33,4.97,3.16,4.9,33,0,1.061,0.13,252132.97,1105863,35186.94
FLIGHT_1908,A320,62335,120,38901,39175,437,439,71.5,38.28,44.91,5.45,3.42,-4.64,26,0,1.054,2.65,-289249.22,1011426,24899.88
FLIGHT_1909,B777,154867,635,35624,35420,462,462,148.39,32.82,570.49,8.19,5.12,-4.97,31,1,1.045,0.35,-769909.28,1104344,198847.77
FLIGHT_1910,B737,46769,61,34710,34257,407,405,126.65,33.72,0.0,4.46,3.02,3.35,23,0,1.051,0.35,156766.41,798330,11182.49
FLIGHT_1911,A320,53932,224,37443,37597,407,408,25.27,34.75,152.63,4.83,3.23,7.56,27,0,1.042,1.05,407946.7,1010961,46137.67
FLIGHT_1912,B737,52971,171,32516,32700,426,426,90.43,32.6,106.42,4.84,3.3,-18.72,34,0,1.062,0.18,-991559.47,1105544,29168.31
FLIGHT_1913,A330,139088,545,35839,36270,421,419,74.02,34.75,477.09,7.47,4.77,-10.91,28,1,0.997,1.59,-1518000.97,1003492,148046.52
FLIGHT_1914,A330,129175,713,37398,37131,452,454,104.28,36.29,644.18,7.43,4.93,-16.42,32,0,1.049,1.16,-2121284.47,1196736,204046.49
FLIGHT_1915,A320,62933,202,33190,32838,473,474,42.77,35.89,127.28,4.69,3.34,-17.08,29,1,1.046,2.97,-1075071.42,962510,35187.37
FLIGHT_1916,A320,45924,194,36391,35918,460,462,122.41,37.14,122.19,5.13,3.23,15.74,32,1,1.011,1.04,723038.45,1164512,42661.39
FLIGHT_1917,B737,63603,85,37227,37440,467,466,134.95,35.78,15.1,5.08,3.55,-11.77,23,1,1.024,2.56,-748660.98,856221,15443.93
FLIGHT_1918,A320,45903,213,35257,35160,462,461,77.05,35.63,140.03,4.71,3.07,10.78,33,1,1.046,1.4,495051.8,1163481,43808.51
FLIGHT_1919,A320,51533,109,38767,38585,410,409,127.94,36.45,39.67,4.61,3.16,-9.26,22,0,1.022,2.96,-477178.63,852874,18312.78
FLIGHT_1920,A320,59593,116,31118,31199,456,456,117.19,31.29,55.49,4.9,3.43,14.28,26,1,1.035,0.02,850834.64,809068,25734.1
FLIGHT_1921,B737,55935,65,33481,33275,424,423,101.8,35.72,0.0,4.84,3.34,-4.22,27,0,1.002,2.7,-235965.6,903987,12172.97
FLIGHT_1922,B737,56538,146,36623,37011,476,478,65.43,36.08,70.99,4.79,3.33,18.73,30,0,1.055,2.85,1058906.51,1098690,33521.24
FLIGHT_1923,A330,164218,524,37408,37374,451,449,132.29,37.97,447.9,7.58,5.28,15.96,23,1,0.986,0.75,2620748.33,860384,173494.64
FLIGHT_1924,B777,128902,333,33318,33190,419,419,79.09,33.52,269.76,7.52,4.8,-6.48,33,1,1.07,0.53,-835373.7,1099494,98988.9
FLIGHT_1925,B737,57152,96,37496,37143,471,469,111.91,39.19,18.21,5.18,3.27,5.04,31,0,1.026,1.05,287901.14,1162376,18844.35
FLIGHT_1926,B777,124258,643,30122,30238,432,432,126.31,32.48,575.91,7.23,4.66,-15.98,23,1,0.986,2.52,-1985347.93,692806,164275.76
FLIGHT_1927,B777,167112,390,40833,41285,422,422,116.73,40.95,308.11,8.04,5.53,29.54,26,1,1.066,0.72,4936188.44,1061658,153447.16
FLIGHT_1928,B777,144225,402,36692,36922,442,443,25.39,36.97,329.31,7.16,5.05,23.21,29,1,0.999,1.86,3346754.25,1064068,135014.87
FLIGHT_1929,A320,59661,67,40705,40523,474,476,123.43,41.32,0.0,5.0,3.39,12.26,24,0,1.068,1.65,731537.19,976920,16868.3
FLIGHT_1930,B737,60047,149,37850,37926,401,402,62.51,35.45,76.77,4.93,3.34,12.36,22,1,1.001,0.03,741989.35,832700,30941.6
FLIGHT_1931,B777,146179,533,40999,41455,478,480,129.62,43.4,449.35,7.68,5.09,20.82,31,1,1.013,2.13,3043376.21,1270969,183102.19
FLIGHT_1932,B777,174627,617,40552,40624,462,462,105.04,41.59,533.97,8.39,5.71,-11.25,25,1,1.007,2.35,-1964137.84,1013800,204202.09
FLIGHT_1933,B737,47328,230,36907,37308,448,446,112.03,37.92,153.4,4.78,3.01,25.51,33,0,1.008,1.08,1207340.07,1217931,49644.66
FLIGHT_1934,A320,52060,147,40056,40517,402,403,83.44,41.82,61.47,4.9,3.28,-18.39,23,0,1.033,0.3,-957457.45,921288,23720.62
FLIGHT_1935,B777,134649,635,34294,34756,432,433,37.45,33.01,572.58,6.87,4.85,0.53,23,0,1.016,2.09,71629.12,788762,189484.75
FLIGHT_1936,A320,57129,110,31431,31389,422,421,129.87,32.19,46.66,4.86,3.37,-15.2,32,0,1.0,2.73,-868242.89,1005792,18243.24
FLIGHT_1937,A330,135871,676,32488,32021,452,451,26.22,32.16,614.58,7.24,4.8,9.47,29,0,1.02,0.76,1287294.77,942152,208393.19
FLIGHT_1938,B737,62060,83,33368,33647,419,420,92.3,32.84,16.73,5.51,3.45,9.43,23,1,1.045,1.99,585142.47,767464,18706.08
FLIGHT_1939,B777,158712,457,37742,37420,471,470,24.2,39.47,378.64,8.02,5.58,23.5,31,0,0.993,2.45,3730032.82,1170002,167741.13
FLIGHT_1940,B777,156866,525,37689,38092,475,474,127.99,38.93,446.0,8.32,5.37,13.12,24,0,1.016,0.43,2057660.0,904536,180950.32
FLIGHT_1941,B737,50044,173,35570,36029,443,442,51.9,36.97,102.12,5.0,3.21,18.23,27,1,1.012,2.42,912313.44,960390,38447.56
FLIGHT_1942,A330,137950,535,30286,29978,449,451,113.93,33.07,468.09,7.47,4.82,-18.43,29,1,1.007,2.21,-2542170.86,878294,141986.89
FLIGHT_1943,B737,51902,77,31754,31378,467,466,89.19,31.76,13.98,5.03,3.21,25.79,22,1,1.0,0.08,1338575.77,698588,17097.89
FLIGHT_1944,B777,124365,677,33790,33542,441,443,126.44,32.21,614.03,7.23,4.81,13.01,30,1,1.011,1.09,1618122.38,1013700,210975.53
FLIGHT_1945,B777,159352,656,30611,30728,431,430,110.58,31.02,596.07,8.12,5.36,6.49,34,0,0.992,1.82,1034018.22,1040774,217952.37
FLIGHT_1946,B737,59433,109,30668,31112,414,415,46.07,30.02,52.5,5.53,3.46,16.55,28,1,1.003,0.76,983514.72,858704,25439.17
FLIGHT_1947,A330,144815,638,39643,39671,456,455,56.15,42.3,551.12,7.16,5.03,27.81,32,1,1.048,0.05,4026919.63,1268576,225886.72
FLIGHT_1948,A330,120345,525,39304,38870,410,411,92.1,40.13,442.05,6.47,4.56,16.49,31,1,1.024,1.31,1984460.87,1218424,158746.23
FLIGHT_1949,B777,132513,527,31922,31604,420,421,131.08,33.0,462.2,7.57,4.83,-7.88,27,0,1.017,0.29,-1043996.4,861894,147987.11
FLIGHT_1950,B737,46954,221,39495,39909,456,455,97.82,38.95,141.54,4.51,3.15,-5.39,25,0,0.98,1.64,-252936.55,987375,36985.05
FLIGHT_1951,B777,143742,534,40281,39790,433,434,145.75,38.34,456.12,7.84,5.08,20.43,23,0,0.993,1.91,2936712.43,926463,178008.17
FLIGHT_1952,B737,59686,79,30848,31035,420,421,110.94,33.27,11.12,5.02,3.3,26.61,23,1,0.988,0.01,1588286.29,709504,17253.39
FLIGHT_1953,A330,177841,714,33422,33340,433,431,61.6,33.93,648.0,8.67,5.88,24.25,32,1,1.048,0.73,4311776.74,1069504,289788.17
FLIGHT_1954,A320,51971,168,39004,38607,475,474,111.79,37.2,92.4,5.15,3.3,12.42,22,0,1.006,1.29,645682.98,858088,35780.03
FLIGHT_1955,A330,135917,514,40548,40829,442,442,26.76,40.55,437.28,7.02,4.89,-4.47,23,1,1.001,1.22,-607356.55,932604,147224.47
FLIGHT_1956,A320,64351,71,38712,38381,406,406,55.04,39.65,0.0,4.89,3.47,5.49,33,0,1.068,0.22,353429.93,1277496,14868.62
FLIGHT_1957,A330,133196,660,40959,40737,459,460,77.06,43.07,575.31,7.06,4.79,13.72,26,1,1.029,0.68,1827105.92,1064934,207091.89
FLIGHT_1958,B737,55101,229,34418,33982,434,433,90.15,32.46,163.71,5.0,3.34,-14.89,33,1,0.992,2.06,-820495.7,1135794,40107.4
FLIGHT_1959,B777,122691,314,39457,39048,405,407,63.36,37.28,236.78,7.22,4.65,-15.44,34,0,1.039,0.66,-1894081.63,1341538,80755.83
FLIGHT_1960,B777,141516,382,31756,31950,446,445,129.3,32.18,318.71,7.46,5.02,16.86,26,0,1.021,0.38,2386315.38,825656,125534.72
FLIGHT_1961,A320,46802,81,33308,33629,421,420,43.86,31.55,19.44,5.02,3.17,0.15,24,1,1.016,0.84,6917.64,799392,15466.7
FLIGHT_1962,A330,122227,542,31958,32000,406,406,100.08,34.07,475.64,6.89,4.72,21.54,28,0,1.03,2.95,2632925.98,894824,178337.0
FLIGHT_1963,A330,130226,445,33640,33376,418,417,47.75,34.7,373.7,7.52,5.06,4.8,27,0,1.07,2.52,625450.07,908280,148010.35
FLIGHT_1964,B777,165035,314,40123,40405,407,407,100.49,41.63,229.74,8.21,5.35,19.0,34,0,0.985,2.2,3135390.76,1364182,107198.34
FLIGHT_1965,A330,155343,592,31956,31699,415,413,125.09,31.89,527.35,7.77,5.43,-0.37,32,1,1.027,0.63,-58059.41,1022592,196142.84
FLIGHT_1966,A320,51232,186,34052,34328,406,405,46.89,35.71,112.49,5.03,3.27,-8.84,27,0,1.02,1.69,-452677.5,919404,33207.04
FLIGHT_1967,B777,141995,562,30061,30143,464,462,37.04,27.91,506.54,7.33,5.18,21.18,33,1,1.031,1.58,3007708.28,992013,198447.97
